4234	17.4212
4235	17.4272
4236	17.4331
4237	17.4391
4238	17.4451
4239	17.4510
4240	17.4570
4241	17.4630
4242	17.4689
4243	17.4749
4244	17.4809
4245	17.4868
4246	17.4928
4247	17.4988
4248	17.5047
4249	17.5107
4250	17.5166
4251	17.5226
4252	17.5286
4253	17.5345
4254	17.5405
4255	17.5464
4256	17.5524
4257	17.5583
4258	17.5643
4259	17.5702
4260	17.5761
4261	17.5821
4262	17.5880
4263	17.5940
4264	17.5999
4265	17.6059
4266	17.6118
4267	17.6177
4268	17.6237
4269	17.6296
4270	17.6355
4271	17.6415
4272	17.6474
4273	17.6533
4274	17.6593
4275	17.6652
4276	17.6711
4277	17.6770
4278	17.6830
4279	17.6889
4280	17.6948
4281	17.7007
4282	17.7066
4283	17.7126
4284	17.7185
4285	17.7244
4286	17.7303
4287	17.7362
4288	17.7421
4289	17.7480
4290	17.7539
4291	17.7599
4292	17.7658
4293	17.7717
4294	17.7776
4295	17.7835
4296	17.7894
4297	17.7953
4298	17.8012
4299	17.8071
4300	17.8130
4301	17.8189
4302	17.8248
4303	17.8307
4304	17.8366
4305	17.8424
4306	17.8483
4307	17.8542
4308	17.8601
4309	17.8660
4310	17.8719
4311	17.8778
4312	17.8837
4313	17.8895
4314	17.8954
4315	17.9013
4316	17.9072
4317	17.9131
4318	17.9189
4319	17.9248
4320	17.9307
4321	17.9366
4322	17.9424
4323	17.9483
4324	17.9542
4325	17.9600
4326	17.9659
4327	17.9718
4328	17.9776
4329	17.9835
4330	17.9894
4331	17.9952
4332	18.0011
4333	18.0069
4334	18.0128
4335	18.0187
4336	18.0245
4337	18.0304
4338	18.0362
4339	18.0421
4340	18.0479
4341	18.0538
4342	18.0596
4343	18.0655
4344	18.0713
4345	18.0772
4346	18.0830
4347	18.0889
4348	18.0947
4349	18.1006
4350	18.1064
4351	18.1122
4352	18.1181
4353	18.1239
4354	18.1298
4355	18.1356
4356	18.1414
4357	18.1473
4358	18.1531
4359	18.1589
4360	18.1648
4361	18.1706
4362	18.1764
4363	18.1822
4364	18.1881
4365	18.1939
4366	18.1997
4367	18.2055
4368	18.2114
4369	18.2172
4370	18.2230
4371	18.2288
4372	18.2346
4373	18.2405
4374	18.2463
4375	18.2521
4376	18.2579
4377	18.2637
4378	18.2695
4379	18.2753
4380	18.2811
4381	18.2869
4382	18.2928
4383	18.2986
4384	18.3044
4385	18.3102
4386	18.3160
4387	18.3218
4388	18.3276
4389	18.3334
4390	18.3392
4391	18.3450
4392	18.3508
4393	18.3566
4394	18.3624
4395	18.3682
4396	18.3739
4397	18.3797
4398	18.3855
4399	18.3913
4400	18.3971
4401	18.4029
4402	18.4087
4403	18.4145
4404	18.4203
4405	18.4260
4406	18.4318
4407	18.4376
4408	18.4434
4409	18.4492
4410	18.4549
4411	18.4607
4412	18.4665
4413	18.4723
4414	18.4780
4415	18.4838
4416	18.4896
4417	18.4954
4418	18.5011
4419	18.5069
4420	18.5127
4421	18.5184
4422	18.5242
4423	18.5300
4424	18.5357
4425	18.5415
4426	18.5473
4427	18.5530
4428	18.5588
4429	18.5645
4430	18.5703
4431	18.5761
4432	18.5818
4433	18.5876
4434	18.5933
4435	18.5991
4436	18.6048
4437	18.6106
4438	18.6163
4439	18.6221
4440	18.6278
4441	18.6336
4442	18.6393
4443	18.6451
4444	18.6508
4445	18.6566
4446	18.6623
4447	18.6681
4448	18.6738
4449	18.6795
4450	18.6853
4451	18.6910
4452	18.6968
4453	18.7025
4454	18.7082
4455	18.7140
4456	18.7197
4457	18.7254
4458	18.7312
4459	18.7369
4460	18.7426
4461	18.7484
4462	18.7541
4463	18.7598
4464	18.7655
4465	18.7713
4466	18.7770
4467	18.7827
4468	18.7884
4469	18.7942
4470	18.7999
4471	18.8056
4472	18.8113
4473	18.8170
4474	18.8227
4475	18.8285
4476	18.8342
4477	18.8399
4478	18.8456
4479	18.8513
4480	18.8570
4481	18.8627
4482	18.8685
4483	18.8742
4484	18.8799
4485	18.8856
4486	18.8913
4487	18.8970
4488	18.9027
4489	18.9084
4490	18.9141
4491	18.9198
4492	18.9255
4493	18.9312
4494	18.9369
4495	18.9426
4496	18.9483
4497	18.9540
4498	18.9597
4499	18.9654
4500	18.9711
4501	18.9768
4502	18.9825
4503	18.9882
4504	18.9939
4505	18.9995
4506	19.0052
4507	19.0109
4508	19.0166
4509	19.0223
4510	19.0280
4511	19.0337
4512	19.0394
4513	19.0450
4514	19.0507
4515	19.0564
4516	19.0621
4517	19.0678
4518	19.0734
4519	19.0791
4520	19.0848
4521	19.0905
4522	19.0961
4523	19.1018
4524	19.1075
4525	19.1132
4526	19.1188
4527	19.1245
4528	19.1302
4529	19.1359
4530	19.1415
4531	19.1472
4532	19.1529
4533	19.1585
4534	19.1642
4535	19.1699
4536	19.1755
4537	19.1812
